marker	chr	pos	trait	lod	threshold	iteration	var_exp	eff_size	ci_l_marker	ci_l_pos	ci_r_marker	ci_r_pos
IV_13976605	IV	13976605	thiabendazole.625.mean.TOF	0.3120866685327782	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_13979876	IV	13979876	thiabendazole.625.mean.TOF	0.17102757183825051	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_13982223	IV	13982223	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_13987029	IV	13987029	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_13997958	IV	13997958	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_13998300	IV	13998300	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14000257	IV	14000257	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14000818	IV	14000818	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14003028	IV	14003028	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14008045	IV	14008045	thiabendazole.625.mean.TOF	0.1976780092760193	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14020631	IV	14020631	thiabendazole.625.mean.TOF	0.16418238650428185	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14030640	IV	14030640	thiabendazole.625.mean.TOF	0.15112551794848275	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14034713	IV	14034713	thiabendazole.625.mean.TOF	0.15112551794848275	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14040226	IV	14040226	thiabendazole.625.mean.TOF	0.15112551794848275	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14044707	IV	14044707	thiabendazole.625.mean.TOF	0.18942618545883155	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14054787	IV	14054787	thiabendazole.625.mean.TOF	0.18942618545883155	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14063473	IV	14063473	thiabendazole.625.mean.TOF	0.18942618545883155	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14073294	IV	14073294	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14106284	IV	14106284	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14165470	IV	14165470	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14166814	IV	14166814	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14180255	IV	14180255	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14237700	IV	14237700	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14245584	IV	14245584	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14273441	IV	14273441	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14281843	IV	14281843	thiabendazole.625.mean.TOF	0.2904330074552763	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14287385	IV	14287385	thiabendazole.625.mean.TOF	0.3065650807962687	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14304364	IV	14304364	thiabendazole.625.mean.TOF	0.3065650807962687	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14337329	IV	14337329	thiabendazole.625.mean.TOF	0.3065650807962687	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14376301	IV	14376301	thiabendazole.625.mean.TOF	0.31729973923174964	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14378834	IV	14378834	thiabendazole.625.mean.TOF	0.31729973923174964	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14419353	IV	14419353	thiabendazole.625.mean.TOF	0.2180229336391245	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14428061	IV	14428061	thiabendazole.625.mean.TOF	0.2180229336391245	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14459371	IV	14459371	thiabendazole.625.mean.TOF	0.2180229336391245	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14469065	IV	14469065	thiabendazole.625.mean.TOF	0.2180229336391245	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14532269	IV	14532269	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14538968	IV	14538968	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14547789	IV	14547789	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14547845	IV	14547845	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14548400	IV	14548400	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14548489	IV	14548489	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14548526	IV	14548526	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14549041	IV	14549041	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14550286	IV	14550286	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14550304	IV	14550304	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14550411	IV	14550411	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14550557	IV	14550557	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14550591	IV	14550591	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14550752	IV	14550752	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14579260	IV	14579260	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14579779	IV	14579779	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14579780	IV	14579780	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14579858	IV	14579858	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14579900	IV	14579900	thiabendazole.625.mean.TOF	0.20325569107462774	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14580941	IV	14580941	thiabendazole.625.mean.TOF	0.20325569107462774	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14596144	IV	14596144	thiabendazole.625.mean.TOF	0.23052397687306656	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14618581	IV	14618581	thiabendazole.625.mean.TOF	0.263634690979361	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14658591	IV	14658591	thiabendazole.625.mean.TOF	0.263634690979361	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14688052	IV	14688052	thiabendazole.625.mean.TOF	0.26599583218888273	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14691943	IV	14691943	thiabendazole.625.mean.TOF	0.26599583218888273	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14697730	IV	14697730	thiabendazole.625.mean.TOF	0.26599583218888273	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14701204	IV	14701204	thiabendazole.625.mean.TOF	0.26599583218888273	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14703873	IV	14703873	thiabendazole.625.mean.TOF	0.26599583218888273	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14717924	IV	14717924	thiabendazole.625.mean.TOF	0.27466896829969023	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14739584	IV	14739584	thiabendazole.625.mean.TOF	0.27466896829969023	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14781733	IV	14781733	thiabendazole.625.mean.TOF	0.26759828695881144	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14799434	IV	14799434	thiabendazole.625.mean.TOF	0.26759828695881144	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14814340	IV	14814340	thiabendazole.625.mean.TOF	0.26759828695881144	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14829434	IV	14829434	thiabendazole.625.mean.TOF	0.26759828695881144	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14850801	IV	14850801	thiabendazole.625.mean.TOF	0.17193991330399505	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14899430	IV	14899430	thiabendazole.625.mean.TOF	0.17193991330399505	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14907610	IV	14907610	thiabendazole.625.mean.TOF	0.17193991330399505	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14914597	IV	14914597	thiabendazole.625.mean.TOF	0.17193991330399505	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14927761	IV	14927761	thiabendazole.625.mean.TOF	0.19520586908913187	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14941246	IV	14941246	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14946839	IV	14946839	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14974216	IV	14974216	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14981726	IV	14981726	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14989167	IV	14989167	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_14992836	IV	14992836	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15000009	IV	15000009	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15014621	IV	15014621	thiabendazole.625.mean.TOF	0.1795348141216951	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15017360	IV	15017360	thiabendazole.625.mean.TOF	0.16316273969403597	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15019419	IV	15019419	thiabendazole.625.mean.TOF	0.16316273969403597	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15023091	IV	15023091	thiabendazole.625.mean.TOF	0.16316273969403597	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15028027	IV	15028027	thiabendazole.625.mean.TOF	0.2698863278564695	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15029444	IV	15029444	thiabendazole.625.mean.TOF	0.2698863278564695	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15031102	IV	15031102	thiabendazole.625.mean.TOF	0.2698863278564695	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15034326	IV	15034326	thiabendazole.625.mean.TOF	0.25846555038473057	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15038439	IV	15038439	thiabendazole.625.mean.TOF	0.25846555038473057	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15040447	IV	15040447	thiabendazole.625.mean.TOF	0.1804106817419417	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15057411	IV	15057411	thiabendazole.625.mean.TOF	0.2344570652910299	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15061943	IV	15061943	thiabendazole.625.mean.TOF	0.1571394827153084	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15067732	IV	15067732	thiabendazole.625.mean.TOF	0.13033727469763962	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15084637	IV	15084637	thiabendazole.625.mean.TOF	0.157877521682081	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15091125	IV	15091125	thiabendazole.625.mean.TOF	0.157877521682081	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15091297	IV	15091297	thiabendazole.625.mean.TOF	0.157877521682081	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15092638	IV	15092638	thiabendazole.625.mean.TOF	0.157877521682081	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15094224	IV	15094224	thiabendazole.625.mean.TOF	0.157877521682081	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15095924	IV	15095924	thiabendazole.625.mean.TOF	0.1152083833473976	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15108346	IV	15108346	thiabendazole.625.mean.TOF	0.09670588079978679	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15109518	IV	15109518	thiabendazole.625.mean.TOF	0.09670588079978679	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15114347	IV	15114347	thiabendazole.625.mean.TOF	0.09670588079978679	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15117167	IV	15117167	thiabendazole.625.mean.TOF	0.12548588070709998	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15124763	IV	15124763	thiabendazole.625.mean.TOF	0.19744599814171693	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15141379	IV	15141379	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15143459	IV	15143459	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15149432	IV	15149432	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15156466	IV	15156466	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15164504	IV	15164504	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15169226	IV	15169226	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15173823	IV	15173823	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15175807	IV	15175807	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15178638	IV	15178638	thiabendazole.625.mean.TOF	0.072713582153661	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15188013	IV	15188013	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15198573	IV	15198573	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15199783	IV	15199783	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15203119	IV	15203119	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15208588	IV	15208588	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15209272	IV	15209272	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15244118	IV	15244118	thiabendazole.625.mean.TOF	0.07084369328440202	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15250671	IV	15250671	thiabendazole.625.mean.TOF	0.06414427919545819	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15251103	IV	15251103	thiabendazole.625.mean.TOF	0.06414427919545819	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15254705	IV	15254705	thiabendazole.625.mean.TOF	0.06414427919545819	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15255786	IV	15255786	thiabendazole.625.mean.TOF	0.06414427919545819	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15256997	IV	15256997	thiabendazole.625.mean.TOF	0.13603092995410843	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15259557	IV	15259557	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15260780	IV	15260780	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15262655	IV	15262655	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15264121	IV	15264121	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15264158	IV	15264158	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15267246	IV	15267246	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15279508	IV	15279508	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15281949	IV	15281949	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15298207	IV	15298207	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15299739	IV	15299739	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15302395	IV	15302395	thiabendazole.625.mean.TOF	0.18603747956901204	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15303074	IV	15303074	thiabendazole.625.mean.TOF	0.2007267531781598	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15304220	IV	15304220	thiabendazole.625.mean.TOF	0.2007267531781598	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15306205	IV	15306205	thiabendazole.625.mean.TOF	0.06969212517032357	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15308840	IV	15308840	thiabendazole.625.mean.TOF	0.05642346765668562	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15309778	IV	15309778	thiabendazole.625.mean.TOF	0.05997921423816744	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15311622	IV	15311622	thiabendazole.625.mean.TOF	0.04757843825344253	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15314550	IV	15314550	thiabendazole.625.mean.TOF	0.02140182848010707	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15325632	IV	15325632	thiabendazole.625.mean.TOF	0.02140182848010707	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15331751	IV	15331751	thiabendazole.625.mean.TOF	0.02140182848010707	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15335993	IV	15335993	thiabendazole.625.mean.TOF	0.02140182848010707	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15339892	IV	15339892	thiabendazole.625.mean.TOF	0.02140182848010707	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15367354	IV	15367354	thiabendazole.625.mean.TOF	0.023577650287834196	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15367588	IV	15367588	thiabendazole.625.mean.TOF	0.023577650287834196	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15378475	IV	15378475	thiabendazole.625.mean.TOF	0.023577650287834196	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15380612	IV	15380612	thiabendazole.625.mean.TOF	0.03548464505574335	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15380879	IV	15380879	thiabendazole.625.mean.TOF	0.03548464505574335	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15385973	IV	15385973	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15391532	IV	15391532	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15393010	IV	15393010	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15398099	IV	15398099	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15399516	IV	15399516	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15402798	IV	15402798	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15403721	IV	15403721	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15410121	IV	15410121	thiabendazole.625.mean.TOF	0.050695250947126444	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15412378	IV	15412378	thiabendazole.625.mean.TOF	0.03968808528637206	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15415673	IV	15415673	thiabendazole.625.mean.TOF	0.012396571014293423	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15429132	IV	15429132	thiabendazole.625.mean.TOF	0.012396571014293423	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15431432	IV	15431432	thiabendazole.625.mean.TOF	0.012789459550455464	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15437748	IV	15437748	thiabendazole.625.mean.TOF	0.012789459550455464	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15442610	IV	15442610	thiabendazole.625.mean.TOF	0.012789459550455464	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15443778	IV	15443778	thiabendazole.625.mean.TOF	0.012789459550455464	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15449259	IV	15449259	thiabendazole.625.mean.TOF	0.031886256042492046	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15449538	IV	15449538	thiabendazole.625.mean.TOF	0.1295802182644229	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15452193	IV	15452193	thiabendazole.625.mean.TOF	0.21747388644868768	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15457287	IV	15457287	thiabendazole.625.mean.TOF	0.21747388644868768	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15461415	IV	15461415	thiabendazole.625.mean.TOF	0.1937690549387516	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15462432	IV	15462432	thiabendazole.625.mean.TOF	0.20066116522941546	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15463376	IV	15463376	thiabendazole.625.mean.TOF	0.20066116522941546	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15463856	IV	15463856	thiabendazole.625.mean.TOF	0.10272044869151377	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15464139	IV	15464139	thiabendazole.625.mean.TOF	0.10272044869151377	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15465159	IV	15465159	thiabendazole.625.mean.TOF	0.1200944889666605	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15467217	IV	15467217	thiabendazole.625.mean.TOF	0.09995389633894836	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15467845	IV	15467845	thiabendazole.625.mean.TOF	0.09995389633894836	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15471143	IV	15471143	thiabendazole.625.mean.TOF	0.11467018375628157	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15472568	IV	15472568	thiabendazole.625.mean.TOF	0.1270352120125645	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15474510	IV	15474510	thiabendazole.625.mean.TOF	0.1270352120125645	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15475870	IV	15475870	thiabendazole.625.mean.TOF	0.0921358943981535	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15480399	IV	15480399	thiabendazole.625.mean.TOF	0.0921358943981535	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15482813	IV	15482813	thiabendazole.625.mean.TOF	0.0921358943981535	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15483898	IV	15483898	thiabendazole.625.mean.TOF	0.05827162796438002	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15491904	IV	15491904	thiabendazole.625.mean.TOF	0.035416153661600294	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15492364	IV	15492364	thiabendazole.625.mean.TOF	0.01014421669543124	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15506193	IV	15506193	thiabendazole.625.mean.TOF	0.004482985476819432	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15511364	IV	15511364	thiabendazole.625.mean.TOF	0.004482985476819432	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15516652	IV	15516652	thiabendazole.625.mean.TOF	0.004482985476819432	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15520335	IV	15520335	thiabendazole.625.mean.TOF	0.0011129395490688395	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15525171	IV	15525171	thiabendazole.625.mean.TOF	0.0011129395490688395	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15530536	IV	15530536	thiabendazole.625.mean.TOF	0.0011129395490688395	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15530916	IV	15530916	thiabendazole.625.mean.TOF	0.0011129395490688395	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15540863	IV	15540863	thiabendazole.625.mean.TOF	0.0011129395490688395	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15546269	IV	15546269	thiabendazole.625.mean.TOF	0.00987384276585829	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15555298	IV	15555298	thiabendazole.625.mean.TOF	0.010424425222429937	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15564470	IV	15564470	thiabendazole.625.mean.TOF	0.026019348367306613	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15566424	IV	15566424	thiabendazole.625.mean.TOF	0.026019348367306613	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15573322	IV	15573322	thiabendazole.625.mean.TOF	0.026019348367306613	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15619530	IV	15619530	thiabendazole.625.mean.TOF	0.017583932630165278	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15621314	IV	15621314	thiabendazole.625.mean.TOF	0.017583932630165278	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
IV_15623644	IV	15623644	thiabendazole.625.mean.TOF	0.017583932630165278	3.0636428156621434	2	NA	NA	NA	NA	NA	NA
