"","well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","drug","assay_type","food_conc_OD","food_type","plate","row","col","bleach","strain","well_censor","well_censor_reason","notes","concentration_um","diluent","class","i.dir","w.lab","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"1016","cypJB_p012_B08","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","B08",20230721,"p012_B08","m2x","20230721-cypJB-p012-m2x_B08.TIF","Thiabendazole","48h",10,"15hHB101",12,"B",8,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",587.208116327009,470.272960215855,523.759648636814,557.646044953175,583.884488384314,60.4234657872047,623.988197057058,659.325062120278,696.318359937568,0.102899575307565,14,"cypJB_3",-106.261623878855,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-279.703090349496
"1017","cypJB_p012_B11","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","B11",20230721,"p012_B11","m2x","20230721-cypJB-p012-m2x_B11.TIF","Thiabendazole","48h",10,"15hHB101",12,"B",11,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",546.932911980889,366.246131781742,410.413970515853,499.251429241475,576.680558702068,88.2896170628778,612.534158366155,640.43895707598,659.054398254461,0.161426776719487,22,"cypJB_3",-113.465553561101,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-286.907020031743
"1018","cypJB_p012_B12","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","B12",20230721,"p012_B12","m2x","20230721-cypJB-p012-m2x_B12.TIF","Thiabendazole","48h",10,"15hHB101",12,"B",12,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",548.658191462565,381.089307590114,426.127332040959,493.252333686135,569.448230832781,85.5061212599472,619.491559792105,645.517225174786,677.024312041449,0.155845884724718,26,"cypJB_3",-120.697881430388,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-294.139347901029
"1019","cypJB_p012_C01","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C01",20230721,"p012_C01","m2x","20230721-cypJB-p012-m2x_C01.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",1,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",548.109645200387,410.25203351129,486.522970131082,513.510045430327,548.646888966161,57.1223233085884,585.257353187341,621.658023160442,633.812499409383,0.104216964267623,24,"cypJB_3",-141.499223297009,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-314.94068976765
"1020","cypJB_p012_C02","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C02",20230721,"p012_C02","m2x","20230721-cypJB-p012-m2x_C02.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",2,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",558.968394522887,438.473455729801,481.806523044072,533.425646150578,570.261616831061,56.0425281465332,608.752755147955,624.539795579447,652.083134220663,0.100260638518514,29,"cypJB_3",-119.884495432108,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-293.325961902749
"1021","cypJB_p012_C06","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C06",20230721,"p012_C06","m2x","20230721-cypJB-p012-m2x_C06.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",6,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",568.432322187664,464.120827573977,493.324877569592,535.476247784366,571.370187455835,55.2224889817179,604.869706199897,640.949079974127,661.492116249216,0.0971487489824454,26,"cypJB_3",-118.775924807334,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-292.217391277976
"1022","cypJB_p012_C08","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C08",20230721,"p012_C08","m2x","20230721-cypJB-p012-m2x_C08.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",8,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",572.381542900385,494.27244077912,504.179715971619,534.426435033174,567.372691316967,48.3464911553968,607.209429497965,634.611383202511,660.426996537153,0.0844654964071943,28,"cypJB_3",-122.773420946202,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-296.214887416844
"1023","cypJB_p012_C09","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C09",20230721,"p012_C09","m2x","20230721-cypJB-p012-m2x_C09.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",9,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",585.214729195046,502.492490412004,551.044445859655,556.711462110719,578.758341070043,39.2796030650611,612.897405455666,628.658823377923,681.110277988783,0.0671199836666613,26,"cypJB_3",-111.387771193126,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-284.829237663767
"1024","cypJB_p012_C10","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C10",20230721,"p012_C10","m2x","20230721-cypJB-p012-m2x_C10.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",10,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",562.149754675845,443.034493464849,488.82436741203,536.572439254891,569.325312623296,51.0351611042317,601.727322596422,610.477675813313,636.657429342938,0.0907857037732949,22,"cypJB_3",-120.820799639873,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-294.262266110514
"1025","cypJB_p012_C11","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","C11",20230721,"p012_C11","m2x","20230721-cypJB-p012-m2x_C11.TIF","Thiabendazole","48h",10,"15hHB101",12,"C",11,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",566.748239442014,399.914987152956,477.085709720937,531.964393464849,581.732069396598,67.5805608257053,624.827542515887,633.999559704828,671.875646723653,0.119242648009354,25,"cypJB_3",-108.414042866571,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-281.855509337212
"1026","cypJB_p012_D01","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","D01",20230721,"p012_D01","m2x","20230721-cypJB-p012-m2x_D01.TIF","Thiabendazole","48h",10,"15hHB101",12,"D",1,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",555.672330198023,389.633065309025,452.18261453914,520.675701187113,565.03851204145,74.1311806569942,608.943534132549,628.635582636941,685.731895815655,0.133408083556322,29,"cypJB_3",-125.107600221719,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-298.549066692361
"1027","cypJB_p012_D07","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","D07",20230721,"p012_D07","m2x","20230721-cypJB-p012-m2x_D07.TIF","Thiabendazole","48h",10,"15hHB101",12,"D",7,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",561.294944133854,468.756304780839,498.336925676054,517.28817967786,571.192038308122,50.0002912158011,587.957293464849,626.254516831062,646.837704841263,0.0890802451337907,21,"cypJB_3",-118.954073955047,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-292.395540425689
"1028","cypJB_p012_D09","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","D09",20230721,"p012_D09","m2x","20230721-cypJB-p012-m2x_D09.TIF","Thiabendazole","48h",10,"15hHB101",12,"D",9,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",559.667687955239,454.913338712531,472.962011781743,515.945771861741,562.455357833684,63.3726575153089,609.332063820699,631.058670991917,675.266304198994,0.11323265373215,24,"cypJB_3",-127.690754429485,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-301.132220900126
"1029","cypJB_p012_D10","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","D10",20230721,"p012_D10","m2x","20230721-cypJB-p012-m2x_D10.TIF","Thiabendazole","48h",10,"15hHB101",12,"D",10,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",529.783890412963,363.002050176903,421.727343851462,473.91422638243,547.596130285532,79.7593526577944,594.59317220252,614.523241549005,628.280879096015,0.150550732291279,20,"cypJB_3",-142.549981977637,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-315.991448448279
"1030","cypJB_p012_D11","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","D11",20230721,"p012_D11","m2x","20230721-cypJB-p012-m2x_D11.TIF","Thiabendazole","48h",10,"15hHB101",12,"D",11,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",574.560356195771,425.704128728898,502.887378571337,535.390702693053,573.608977239054,62.4681942113268,611.880938384314,648.093221360966,669.20071671087,0.108723467495975,27,"cypJB_3",-116.537135024115,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-289.978601494756
"1031","cypJB_p012_D12","cypJB_3_ECA2859_Thiabendazole","cypJB","p012","D12",20230721,"p012_D12","m2x","20230721-cypJB-p012-m2x_D12.TIF","Thiabendazole","48h",10,"15hHB101",12,"D",12,3,"ECA2859",NA,NA,NA,32.5,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Thiabendazole_ECA2859",585.973579145685,426.600271835404,494.854309355853,527.952600517888,589.692783303779,72.2326795287601,651.26665182467,669.891193957294,690.530145568733,0.123269516066016,27,"cypJB_3",-100.45332895939,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-273.894795430031
"1032","cypJB_p012_E01","cypJB_3_ECA2859_DMSO","cypJB","p012","E01",20230721,"p012_E01","m2x","20230721-cypJB-p012-m2x_E01.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",1,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",858.662828620559,766.456642515888,808.025883851772,828.146682140088,858.796582028667,44.9844923859233,883.122955729803,914.948624597895,952.502213778218,0.052389006355604,25,"cypJB_3",168.650469765498,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-4.7909967051433
"1033","cypJB_p012_E03","cypJB_3_ECA2859_DMSO","cypJB","p012","E03",20230721,"p012_E03","m2x","20230721-cypJB-p012-m2x_E03.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",3,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",824.220477252112,719.1176658821,756.685036831062,781.549588303737,839.585598005305,53.3015298844569,847.223649201285,880.975603674151,937.500849194652,0.0646690192194207,23,"cypJB_3",149.439485742136,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-24.0019807285057
"1034","cypJB_p012_E04","cypJB_3_ECA2859_DMSO","cypJB","p012","E04",20230721,"p012_E04","m2x","20230721-cypJB-p012-m2x_E04.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",4,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",861.041232912612,751.605895815656,783.338935698586,814.610067951954,869.918189559718,66.1432651445231,906.796581018741,918.566233012857,1001.71379882754,0.0768177673916762,16,"cypJB_3",179.772077296549,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,6.33061082590797
"1035","cypJB_p012_E05","cypJB_3_ECA2859_DMSO","cypJB","p012","E05",20230721,"p012_E05","m2x","20230721-cypJB-p012-m2x_E05.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",5,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",834.231156842172,601.831185654585,737.328108265176,777.998792883003,842.274421620674,91.996883577346,907.854607829299,933.849464349349,964.609473724557,0.110277448669723,23,"cypJB_3",152.128309357505,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-21.3131571131361
"1036","cypJB_p012_E06","cypJB_3_ECA2859_DMSO","cypJB","p012","E06",20230721,"p012_E06","m2x","20230721-cypJB-p012-m2x_E06.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",6,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",868.404026425515,757.736904078801,788.184696435613,834.500187593249,867.360996086097,57.5784701955791,909.43021040547,939.716522027089,977.350399991229,0.0663037807788397,30,"cypJB_3",177.214883822928,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,3.77341735228669
"1037","cypJB_p012_E07","cypJB_3_ECA2859_DMSO","cypJB","p012","E07",20230721,"p012_E07","m2x","20230721-cypJB-p012-m2x_E07.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",7,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",882.259558306496,719.814011307219,824.697849933295,849.269429026376,893.039512881931,52.7723696293875,916.267356233608,936.473165347587,947.204669516791,0.0598150160375531,24,"cypJB_3",202.893400618762,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,29.4519341481205
"1038","cypJB_p012_E08","cypJB_3_ECA2859_DMSO","cypJB","p012","E08",20230721,"p012_E08","m2x","20230721-cypJB-p012-m2x_E08.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",8,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",852.800666183832,731.512662288373,739.732388276712,814.626396289461,869.78608424397,68.0668915731066,894.886704420649,922.275304852786,970.91636463918,0.0798157110707908,22,"cypJB_3",179.639971980801,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,6.19850551015992
"1039","cypJB_p012_E09","cypJB_3_ECA2859_DMSO","cypJB","p012","E09",20230721,"p012_E09","m2x","20230721-cypJB-p012-m2x_E09.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",9,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",870.761118606468,785.562658192029,810.672344172301,846.324709971278,870.776243460464,43.4571421728969,896.109722236231,931.754197066623,949.779506088147,0.0499070769747322,22,"cypJB_3",180.630131197295,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,7.18866472665349
"1040","cypJB_p012_E10","cypJB_3_ECA2859_DMSO","cypJB","p012","E10",20230721,"p012_E10","m2x","20230721-cypJB-p012-m2x_E10.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",10,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",892.371546372618,818.524596537153,829.177093273265,861.335337115313,896.998415902583,40.490558222116,929.655898505096,933.612119152774,950.027081446821,0.0453741027341192,20,"cypJB_3",206.852303639414,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,33.4108371687726
"1041","cypJB_p012_E11","cypJB_3_ECA2859_DMSO","cypJB","p012","E11",20230721,"p012_E11","m2x","20230721-cypJB-p012-m2x_E11.TIF","Thiabendazole","48h",10,"15hHB101",12,"E",11,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",869.095446233758,800.020715575407,827.497536595693,837.399993456079,849.506143397379,46.1355103978107,911.717828182956,925.216512663749,966.030565309026,0.0530845151677412,18,"cypJB_3",159.36003113421,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-14.0814353364318
"1042","cypJB_p012_F03","cypJB_3_ECA2859_DMSO","cypJB","p012","F03",20230721,"p012_F03","m2x","20230721-cypJB-p012-m2x_F03.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",3,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",864.674774311625,759.207175461323,807.528095986001,829.27101856783,869.65728330378,48.8668419625509,910.505817412908,922.669300863259,932.55197646386,0.0565147075112191,25,"cypJB_3",179.511171040611,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,6.0697045699697
"1043","cypJB_p012_F04","cypJB_3_ECA2859_DMSO","cypJB","p012","F04",20230721,"p012_F04","m2x","20230721-cypJB-p012-m2x_F04.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",4,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",856.091461925294,757.380610877758,788.502826776823,843.361790268737,868.00211566737,46.2543631427073,885.201242010234,901.702381077772,915.397888675238,0.0540296979935815,18,"cypJB_3",177.856003404201,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,4.41453693355965
"1044","cypJB_p012_F05","cypJB_3_ECA2859_DMSO","cypJB","p012","F05",20230721,"p012_F05","m2x","20230721-cypJB-p012-m2x_F05.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",5,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",863.392103689807,745.626902462227,802.013571475911,832.324762332373,871.135675174787,55.5208651992124,891.15497314271,928.196565327194,963.747608988607,0.0643055049518493,30,"cypJB_3",180.989562911618,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,7.54809644097617
"1045","cypJB_p012_F06","cypJB_3_ECA2859_DMSO","cypJB","p012","F06",20230721,"p012_F06","m2x","20230721-cypJB-p012-m2x_F06.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",6,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",854.799349523018,744.028531199898,783.059738675375,825.020305747369,858.16949440504,51.252806768399,891.799647782173,910.914131504305,937.825999991229,0.0599588743217906,24,"cypJB_3",168.023382141871,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-5.41808432877002
"1046","cypJB_p012_F08","cypJB_3_ECA2859_DMSO","cypJB","p012","F08",20230721,"p012_F08","m2x","20230721-cypJB-p012-m2x_F08.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",8,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",880.364347202304,803.323434272201,842.286181987703,860.146662307833,883.269619757737,35.6638575451501,901.423903044073,925.787301880382,936.000714997875,0.0405103383144556,21,"cypJB_3",193.123507494568,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,19.6820410239266
"1047","cypJB_p012_F10","cypJB_3_ECA2859_DMSO","cypJB","p012","F10",20230721,"p012_F10","m2x","20230721-cypJB-p012-m2x_F10.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",10,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",870.749079766456,814.323314392257,817.948408773364,828.893583344549,865.972812037065,44.0353244864394,902.622933447049,921.794901325227,963.42245819203,0.0505717726377042,24,"cypJB_3",175.826699773896,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,2.38523330325432
"1048","cypJB_p012_F12","cypJB_3_ECA2859_DMSO","cypJB","p012","F12",20230721,"p012_F12","m2x","20230721-cypJB-p012-m2x_F12.TIF","Thiabendazole","48h",10,"15hHB101",12,"F",12,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",809.992880519716,587.723217412908,698.189181569547,748.417625583268,823.114550935805,90.3173567618239,880.908559971279,916.117375012214,925.747140779121,0.111503889643911,30,"cypJB_3",132.968438672636,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-40.4730277980056
"1049","cypJB_p012_G01","cypJB_3_ECA2859_DMSO","cypJB","p012","G01",20230721,"p012_G01","m2x","20230721-cypJB-p012-m2x_G01.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",1,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",839.158728616586,748.460753430648,778.740351912475,816.798446723653,834.887835989509,47.0628840791351,865.992388675239,899.013731470451,926.166799581227,0.0560834112477405,25,"cypJB_3",144.74172372634,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-28.6997427443013
"1050","cypJB_p012_G04","cypJB_3_ECA2859_DMSO","cypJB","p012","G04",20230721,"p012_G04","m2x","20230721-cypJB-p012-m2x_G04.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",4,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",846.610344896232,740.734831199897,771.199781185811,804.215433124608,858.484598917844,56.358463099495,888.907011280432,910.611109455975,939.624168934944,0.0665695422212243,28,"cypJB_3",168.338486654675,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-5.10297981596619
"1051","cypJB_p012_G05","cypJB_3_ECA2859_DMSO","cypJB","p012","G05",20230721,"p012_G05","m2x","20230721-cypJB-p012-m2x_G05.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",5,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",847.503306959003,742.80135456611,783.097516481955,812.842679669089,858.024058192029,49.4757946140925,880.527317785368,899.084017167255,935.103292301157,0.0583782909256374,27,"cypJB_3",167.87794592886,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,-5.5635205417812
"1052","cypJB_p012_G06","cypJB_3_ECA2859_DMSO","cypJB","p012","G06",20230721,"p012_G06","m2x","20230721-cypJB-p012-m2x_G06.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",6,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",858.186416955053,732.79176039045,790.812593185638,824.782952169111,864.449749716402,55.5137659696438,901.518148133624,916.17749766823,945.058831772973,0.064687304381504,26,"cypJB_3",174.303637453233,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,0.862170982591749
"1053","cypJB_p012_G08","cypJB_3_ECA2859_DMSO","cypJB","p012","G08",20230721,"p012_G08","m2x","20230721-cypJB-p012-m2x_G08.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",8,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",876.443257519619,791.105511315895,838.731857947423,856.211691428388,872.040515725233,38.2870226064386,894.15927012577,932.386750210759,949.682548612806,0.0436845423567898,28,"cypJB_3",181.894403462064,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,8.45293699142252
"1054","cypJB_p012_G09","cypJB_3_ECA2859_DMSO","cypJB","p012","G09",20230721,"p012_G09","m2x","20230721-cypJB-p012-m2x_G09.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",9,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",869.498204939145,771.718266199601,804.405693169542,830.355700353959,867.33553926441,50.4364640745796,900.162446766136,928.401598492614,954.768534825817,0.0580064039098386,26,"cypJB_3",177.189427001241,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,3.7479605305993
"1055","cypJB_p012_G10","cypJB_3_ECA2859_DMSO","cypJB","p012","G10",20230721,"p012_G10","m2x","20230721-cypJB-p012-m2x_G10.TIF","Thiabendazole","48h",10,"15hHB101",12,"G",10,3,"ECA2859",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2859",864.675907959822,715.241213205143,784.275239906351,839.414062045113,871.399522796077,59.3688161414976,914.701541976524,921.216378525879,934.401064145334,0.0686601946405291,26,"cypJB_3",181.253410532908,690.146112263169,7.4195571831115,93.0171565810004,0,173.441466470641,7.81194406226649
