date	experiment	round	assay	condition	control	plate	row	col	strain	trait	phenotype	.fitted	.se.fit	.hat	.sigma	.cooksd	.std.resid
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	D	11	QX289	mean.TOF	31.754669645106706	0.15883989611450083	0.032448044264144986	2.717243190617486e-6	19.643488752624325	7.071271704820559e-6	1.6131840442085805
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	E	1	QX458	mean.TOF	2.055847878806075	1.6947547980903201	0.34620696720719224	3.09330728694554e-4	19.70976383789894	3.376176925488698e-6	0.10445611894708683
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	E	3	QX123	mean.TOF	-21.216968644976067	0.5523344222583766	0.11283167655266806	3.2855913025673495e-5	19.68035790701305	3.8173343971982166e-5	-1.077869537185715
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	E	5	QX110	mean.TOF	1.22646071279792	2.641613729595545	0.5396326824899268	7.515328119742344e-4	19.709943224810193	2.9218620302258106e-6	0.06232935380908535
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	E	7	QX345	mean.TOF	18.78974317585838	-1.4578917417537915	0.2978202386550153	2.2890742089146972e-4	19.68676045946433	2.086660846291606e-4	0.9546546343130756
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	E	9	QX555	mean.TOF	-15.806541529679846	0.34569807826419613	0.07061970462043415	1.2870732108614292e-5	19.693572832999113	8.299264414983874e-6	-0.8029996950784178
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	E	11	QX285	mean.TOF	28.693980743226952	8.965489151151	1.8314831219516352	0.008656798307377728	19.655242047530777	0.018717260999338337	1.464045300763374
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	F	3	CB4856	mean.TOF	-4.905454552007436	-3.1721330854547087	0.6480079456511086	0.0010837076016039697	19.70845507712884	6.744719563548293e-5	-0.249339128352346
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	F	5	QX357	mean.TOF	-6.887831280159402	5.229113421567014	1.068210870919546	0.0029448653652299106	19.706906946291458	3.6269665801197924e-4	-0.3504278724903096
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	F	7	QX489	mean.TOF	11.084032436780415	-2.746975364113976	0.5611561099425124	8.12678648032287e-4	19.701939154338106	2.580905206859439e-4	0.5633133704600172
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	F	9	QX533	mean.TOF	7.769423001122761	-3.249702753100238	0.6638539898181407	0.0011373564557493657	19.706060081230703	1.7758817575732754e-4	0.39492225678186255
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	F	11	QX330	mean.TOF	26.704490350412637	3.436253874437659	0.7019629233465221	0.0012716857519156476	19.662937933088557	0.002346416619585425	1.3574890701144986
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	G	1	QX512	mean.TOF	34.95430246354648	1.1419236462197238	0.233273818009182	1.4043761735135055e-4	19.629360946948808	4.4295354444514245e-4	1.7758523997159823
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	G	5	QX542	mean.TOF	14.215711012675555	-2.798200709404397	0.5716204977448787	8.432707667215925e-4	19.696711122484274	4.405431368385627e-4	0.7224827896766173
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	G	7	QX8	mean.TOF	-12.219028889470033	-3.549060022418619	0.7250071268022792	0.0013565506348640233	19.700188851157403	5.241311056527582e-4	-0.6211653067941977
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	G	9	QX460	mean.TOF	2.3012743477012965	-0.7235688670665821	0.1478116971935636	5.638571149230769e-5	19.70969344323705	7.707371498161105e-7	0.11691126765539925
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	H	1	QX564	mean.TOF	8.705976057639868	2.0684075020176995	0.4225372832866814	4.607671712817081e-4	19.705045383300057	9.021281462233325e-5	0.44237774920811007
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	H	3	QX106	mean.TOF	0.7623550955516585	4.425899017827938	0.9041290680245296	0.0021096592875889755	19.710004036741527	3.1776989960422164e-6	0.038769627368139103
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	H	5	QX572	mean.TOF	-8.657236083225728	-0.160516843492621	0.0327906135057835	2.7749204798769114e-6	19.70510344824557	5.367387270206103e-7	-0.4398003718899343
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	H	7	QX6	mean.TOF	-7.809772700046786	-0.09250938785804336	0.01889795187163127	9.216816366335508e-7	19.70602317919911	1.450808131833674e-7	-0.3967476134570843
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	H	9	QX287	mean.TOF	-0.033404206018760374	-1.410164292687414	0.28807040616454205	2.1416512324624355e-4	19.710042338692737	6.170048153356959e-10	-0.0016971623651039264
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	H	11	QX258	mean.TOF	-5.411530970412212	5.262255021261727	1.0749810849538302	0.002982312183826307	19.708106968842255	2.2674573700075655e-4	-0.2753242377428243
